id,label,sif,rnn,attention,hybrid
0,0,0.024113671854138374,0.048497721552848816,0.05727122351527214,0.046298082917928696
1,0,0.019474629312753677,0.19915427267551422,0.06001298874616623,0.046358026564121246
2,0,0.0405028760433197,0.04262613505125046,0.0518467091023922,0.042254362255334854
4,1,0.11886949837207794,0.14502179622650146,0.8103997111320496,0.17462997138500214
6,0,0.2878587543964386,0.42694786190986633,0.4633341431617737,0.7138553261756897
7,0,0.07397977262735367,0.0980309396982193,0.05061626061797142,0.051715683192014694
12,0,0.021190445870161057,0.05134250223636627,0.07402809709310532,0.03204672411084175
13,0,0.04187013581395149,0.04359889030456543,0.061627455055713654,0.3229091763496399
14,0,0.057127486914396286,0.06633424758911133,0.054584335535764694,0.05297598987817764
16,0,0.12550701200962067,0.04561283439397812,0.05876007303595543,0.049063291400671005
17,0,0.07238666713237762,0.07078316807746887,0.11228027194738388,0.04934407398104668
18,0,0.02706625498831272,0.04291659966111183,0.11800342798233032,0.04648993909358978
20,0,0.005006971303373575,0.42157071828842163,0.7477574944496155,0.746929943561554
21,0,0.048368461430072784,0.04307672008872032,0.056249331682920456,0.10601062327623367
28,0,0.14748206734657288,0.0447833389043808,0.06163846328854561,0.06055898219347
29,0,0.0025152836460620165,0.052216507494449615,0.04967397823929787,0.05307944491505623
30,1,0.7052723169326782,0.8789178133010864,0.916193962097168,0.9423138499259949
33,0,0.25472691655158997,0.19817498326301575,0.20078325271606445,0.0680931806564331
35,0,0.014714621938765049,0.06991264969110489,0.04672593995928764,0.041358157992362976
36,0,0.0193353109061718,0.051865674555301666,0.039378296583890915,0.04973490163683891
37,0,0.46206820011138916,0.036776963621377945,0.048815008252859116,0.0527036190032959
40,0,0.0030664762016385794,0.03725745528936386,0.04265532270073891,0.054736342281103134
41,0,0.24134482443332672,0.04218015819787979,0.05423222482204437,0.04675612971186638
42,0,0.2061319798231125,0.04624035581946373,0.6409137845039368,0.03420763835310936
46,1,0.3013322353363037,0.07629969716072083,0.6952002644538879,0.83893221616745
47,0,0.0628727450966835,0.05815472453832626,0.272647500038147,0.18575379252433777
48,0,0.0012485511833801866,0.04101400449872017,0.04223087430000305,0.04506341740489006
50,0,0.0017571705393493176,0.034980569034814835,0.04317944496870041,0.05079065263271332
51,0,0.03363681212067604,0.04389069974422455,0.07080026715993881,0.050819262862205505
54,0,0.8445234894752502,0.04504668340086937,0.060990240424871445,0.042275190353393555
55,0,0.6719439029693604,0.0377194881439209,0.09103264659643173,0.04695730656385422
57,0,0.04003299027681351,0.04170815274119377,0.052181027829647064,0.048292893916368484
58,0,0.00715766241773963,0.0398034043610096,0.07456588745117188,0.05086052417755127
61,0,0.05751313269138336,0.09438475966453552,0.04880531504750252,0.13744068145751953
64,0,0.03208400681614876,0.19346101582050323,0.046885665506124496,0.047437138855457306
65,0,0.07366069406270981,0.04293369874358177,0.04589637368917465,0.04660671204328537
66,0,0.03204115480184555,0.04723316431045532,0.08069038391113281,0.04317878559231758
67,1,0.8274217247962952,0.7857656478881836,0.9749742150306702,0.9781094789505005
68,0,0.36249813437461853,0.050200313329696655,0.15942560136318207,0.2279195636510849
69,0,0.01661081798374653,0.04933282732963562,0.038437046110630035,0.04663942754268646
70,0,0.011210944503545761,0.041196927428245544,0.04642610624432564,0.05129533261060715
72,0,0.02529779076576233,0.04149232059717178,0.05693614482879639,0.05097664147615433
