id,label,sif,rnn,attention,hybrid
0,0,0.4592745900154114,0.17995648086071014,0.24672991037368774,0.1565811187028885
1,0,0.4437783658504486,0.04679940268397331,0.0788167417049408,0.07094766944646835
2,1,0.45825308561325073,0.5066940784454346,0.7789893746376038,0.6880527138710022
3,0,0.4529244303703308,0.09505660831928253,0.03237619996070862,0.016690142452716827
4,0,0.45114967226982117,0.12129733711481094,0.1227065846323967,0.14381806552410126
5,0,0.4477553069591522,0.03796808049082756,0.0788901150226593,0.08324965089559555
6,0,0.44109275937080383,0.04268606752157211,0.02794460579752922,0.024639323353767395
7,0,0.43008503317832947,0.1700335144996643,0.0574667751789093,0.039278171956539154
8,0,0.45709487795829773,0.31614914536476135,0.3339978754520416,0.3164433538913727
9,0,0.426144003868103,0.08026968687772751,0.4291885197162628,0.4349871873855591
10,0,0.43552401661872864,0.08630288392305374,0.03645498678088188,0.030520839616656303
11,0,0.4526422917842865,0.2423105239868164,0.24144798517227173,0.19065430760383606
12,0,0.44666174054145813,0.08518024533987045,0.19992274045944214,0.15171468257904053
13,0,0.4559852182865143,0.10066183656454086,0.2111617475748062,0.2342063933610916
14,0,0.45586949586868286,0.3088667690753937,0.3226594924926758,0.12014831602573395
15,0,0.4600580036640167,0.18598398566246033,0.22601306438446045,0.1517026126384735
16,0,0.44847944378852844,0.3547521233558655,0.02968699485063553,0.1316996067762375
17,0,0.427166223526001,0.06788197159767151,0.04106464982032776,0.060001686215400696
18,0,0.4438229203224182,0.07914969325065613,0.06842546910047531,0.05638904497027397
19,1,0.46970584988594055,0.48072969913482666,0.5053096413612366,0.7377868294715881
20,0,0.455026239156723,0.05446814000606537,0.03266427665948868,0.02084233984351158
21,0,0.4625434875488281,0.1408262401819229,0.08627523481845856,0.06968099623918533
22,0,0.4415458142757416,0.42364323139190674,0.12906579673290253,0.08589891344308853
23,1,0.45746177434921265,0.19794481992721558,0.1209312155842781,0.18067722022533417
24,1,0.4331625699996948,0.17216885089874268,0.03665102273225784,0.0915856659412384
25,0,0.4548792839050293,0.11807916313409805,0.09535646438598633,0.043108467012643814
26,0,0.42784398794174194,0.021427461877465248,0.0013632526388391852,0.007014027796685696
27,1,0.4572082757949829,0.5109207034111023,0.6576699614524841,0.5511532425880432
28,0,0.4364267587661743,0.056628305464982986,0.1121935248374939,0.07138360291719437
29,0,0.4538027346134186,0.0860133245587349,0.1575145423412323,0.12863722443580627
30,0,0.4529244303703308,0.09505658596754074,0.032376207411289215,0.016690142452716827
31,0,0.4347292184829712,0.22894282639026642,0.08842017501592636,0.21110282838344574
32,0,0.4672837257385254,0.22550754249095917,0.13701529800891876,0.1010720282793045
33,0,0.4425804615020752,0.10786114633083344,0.09460952132940292,0.07433544844388962
34,1,0.4700387418270111,0.5551276206970215,0.7810100317001343,0.8368842601776123
35,1,0.4615955054759979,0.5960265398025513,0.8067305684089661,0.7768109440803528
36,0,0.45486709475517273,0.1197209432721138,0.2788292169570923,0.20993804931640625
37,1,0.4654848277568817,0.5586991906166077,0.7809410691261292,0.7078817486763
38,0,0.4432266056537628,0.070127472281456,0.20229031145572662,0.15788498520851135
39,0,0.44129031896591187,0.1141679435968399,0.2011951208114624,0.2665155827999115
40,0,0.46030503511428833,0.10018713772296906,0.08572664111852646,0.08100625872612
41,0,0.4396725296974182,0.1619728058576584,0.25123026967048645,0.1235855370759964
42,1,0.46452048420906067,0.5904099941253662,0.7809062004089355,0.7432811856269836
43,0,0.4311343729496002,0.05104602873325348,0.04812998324632645,0.029105668887495995
44,0,0.43957623839378357,0.2514761686325073,0.035158347338438034,0.032539691776037216
45,0,0.44759365916252136,0.2750367522239685,0.24215367436408997,0.16947777569293976
46,1,0.45027005672454834,0.2287885695695877,0.1133839413523674,0.1440756618976593
47,0,0.4624407887458801,0.4492068588733673,0.36578094959259033,0.45994800329208374
48,1,0.4600185751914978,0.5132340788841248,0.5235307812690735,0.7950083017349243
49,0,0.455026239156723,0.05408685654401779,0.03266427665948868,0.020756401121616364
50,0,0.45870330929756165,0.10964876413345337,0.021744059398770332,0.023740248754620552
51,0,0.44096067547798157,0.10328341275453568,0.020323313772678375,0.027201928198337555
52,0,0.45836079120635986,0.2755618095397949,0.1445675939321518,0.07051639258861542
53,1,0.4614420533180237,0.4999137222766876,0.464399516582489,0.5283634662628174
54,1,0.4606185555458069,0.3750700056552887,0.6698153614997864,0.6828323602676392
55,0,0.43791431188583374,0.25793617963790894,0.5051019787788391,0.37612685561180115
56,0,0.4591144323348999,0.18306706845760345,0.173400416970253,0.10075050592422485
57,0,0.44873887300491333,0.05849858373403549,0.04296492040157318,0.04943772777915001
58,0,0.44250497221946716,0.06806227564811707,0.1112324520945549,0.07991620898246765
59,0,0.427104115486145,0.06429130584001541,0.6843647360801697,0.570705771446228
60,0,0.4283803403377533,0.021832624450325966,0.04945245012640953,0.05629247426986694
61,0,0.45162808895111084,0.1033211201429367,0.05416613072156906,0.026722576469182968
62,1,0.45540550351142883,0.4836648404598236,0.8028988838195801,0.725232720375061
63,0,0.45440420508384705,0.04992964118719101,0.0493992455303669,0.029301486909389496
64,0,0.4251478314399719,0.024625064805150032,0.10518388450145721,0.10833633691072464
65,0,0.4561893343925476,0.11617376655340195,0.07796798646450043,0.056943923234939575
66,1,0.4535149037837982,0.3780134618282318,0.3560490012168884,0.6772571206092834
67,0,0.44930097460746765,0.21442990005016327,0.23388762772083282,0.10479647666215897
68,0,0.4631428122520447,0.14524291455745697,0.22700174152851105,0.10456172376871109
69,1,0.4616033434867859,0.560429573059082,0.9057782292366028,0.8630275726318359
70,0,0.45673415064811707,0.05346456170082092,0.0470651276409626,0.05875739827752113
71,0,0.42572513222694397,0.1732223629951477,0.3126148283481598,0.5103381276130676
72,1,0.4660923182964325,0.588680624961853,0.7493798136711121,0.869015097618103
73,0,0.46387600898742676,0.1770588606595993,0.06785254180431366,0.056241512298583984
74,0,0.45870956778526306,0.1319292038679123,0.09249859303236008,0.064397431910038
75,0,0.4420742690563202,0.10272672772407532,0.1455133706331253,0.1759159415960312
76,0,0.41534510254859924,0.18355512619018555,0.17717204988002777,0.16912426054477692
77,1,0.4532589316368103,0.5416026711463928,0.6501808762550354,0.8781775832176208
78,0,0.4545425772666931,0.06637449562549591,0.03838254138827324,0.035820119082927704
79,0,0.45283252000808716,0.3260478377342224,0.10929396003484726,0.053808968514204025
80,1,0.4684523046016693,0.5238662958145142,0.5568841695785522,0.7635228037834167
81,0,0.44752737879753113,0.20167294144630432,0.6311436891555786,0.6975946426391602
82,0,0.44421714544296265,0.15048591792583466,0.1393837183713913,0.05209343135356903
83,1,0.4678734242916107,0.571393609046936,0.7609354853630066,0.8453084826469421
84,1,0.46222424507141113,0.5229507684707642,0.6591520309448242,0.7562427520751953
85,0,0.4562790095806122,0.24878036975860596,0.16356506943702698,0.14866016805171967
86,1,0.45948275923728943,0.27830392122268677,0.13146650791168213,0.18841105699539185
87,0,0.45706456899642944,0.208778977394104,0.10044577717781067,0.26217395067214966
88,0,0.4424883723258972,0.04370913282036781,0.028906313702464104,0.01624859869480133
89,0,0.4291731119155884,0.05633596330881119,0.11311838775873184,0.06253587454557419
90,1,0.46595218777656555,0.5398362874984741,0.6550281047821045,0.7031645178794861
91,0,0.4499706029891968,0.23488716781139374,0.2510741055011749,0.18376046419143677
92,0,0.45404747128486633,0.1371792107820511,0.10393055528402328,0.057145003229379654
93,0,0.43720051646232605,0.02490188553929329,0.03930558264255524,0.03187146410346031
94,0,0.4289622902870178,0.033568691462278366,0.03574984148144722,0.04058404639363289
95,0,0.42657947540283203,0.04751620441675186,0.014809198677539825,0.011552090756595135
96,1,0.44220396876335144,0.33665159344673157,0.46391716599464417,0.3524149954319
97,1,0.4716132581233978,0.3540286123752594,0.21756428480148315,0.23404823243618011
98,0,0.44389697909355164,0.40317511558532715,0.26907968521118164,0.3185674250125885
99,0,0.4641243815422058,0.2702953815460205,0.15960833430290222,0.1448272317647934
100,1,0.4544936716556549,0.15386174619197845,0.14082130789756775,0.1502624899148941
101,0,0.44907036423683167,0.047282468527555466,0.04696432501077652,0.018957046791911125
102,1,0.4596793055534363,0.49893152713775635,0.4195473790168762,0.47135666012763977
103,0,0.4545571506023407,0.04018615931272507,0.04660747945308685,0.01706068404018879
104,0,0.43953338265419006,0.17440716922283173,0.0023468811996281147,0.05954982340335846
105,0,0.4447656273841858,0.03160657733678818,0.06487996876239777,0.032892338931560516
106,0,0.4421543776988983,0.06351520866155624,0.04854098707437515,0.03575923666357994
107,1,0.4612286388874054,0.47083771228790283,0.4301985204219818,0.6722254753112793
108,0,0.4459671974182129,0.054620396345853806,0.1214655339717865,0.09028768539428711
109,0,0.44546329975128174,0.18789593875408173,0.10027369111776352,0.0670289471745491
110,1,0.4700387418270111,0.5552985668182373,0.7810100317001343,0.8375518918037415
111,1,0.457726389169693,0.30237117409706116,0.19179905951023102,0.1847163587808609
112,0,0.4529704749584198,0.22647365927696228,0.12126073241233826,0.1830294132232666
113,0,0.4394713044166565,0.08991465717554092,0.2205599844455719,0.16748231649398804
114,0,0.4600754976272583,0.24669061601161957,0.25353431701660156,0.18215009570121765
115,0,0.44371700286865234,0.025295384228229523,0.04560397192835808,0.03828809782862663
116,0,0.4514104127883911,0.04175667464733124,0.048779699951410294,0.024220861494541168
117,0,0.4350995719432831,0.2116115838289261,0.6083131432533264,0.5865089893341064
118,0,0.461335152387619,0.06100741773843765,0.042810387909412384,0.043039970099925995
119,0,0.4433688819408417,0.22925588488578796,0.10636290907859802,0.12237504124641418
120,0,0.44067227840423584,0.0540645532310009,0.1407243311405182,0.24797797203063965
121,0,0.4487062096595764,0.13544537127017975,0.24496035277843475,0.25139909982681274
122,0,0.4401152431964874,0.08890153467655182,0.04878689721226692,0.03346969187259674
123,0,0.4422973394393921,0.023539045825600624,0.061342790722846985,0.028250612318515778
124,0,0.44780731201171875,0.14757554233074188,0.2704523801803589,0.20645129680633545
125,1,0.47042328119277954,0.5152638554573059,0.5924369692802429,0.7183231115341187
126,0,0.4405023753643036,0.1824817657470703,0.2597495913505554,0.1665787249803543
127,0,0.46360278129577637,0.09562007337808609,0.12579786777496338,0.055750828236341476
