id,label,sif,rnn,attention,hybrid
0,0,0.12685051560401917,0.09078380465507507,0.05709591135382652,0.047777481377124786
1,0,0.006755093578249216,0.059695858508348465,0.02476404793560505,0.05010683834552765
2,0,0.0011051727924495935,0.03074520267546177,0.05223638191819191,0.0480688251554966
3,0,0.06130576878786087,0.06865270435810089,0.04768186807632446,0.0430588535964489
4,0,0.29660964012145996,0.08512183278799057,0.07628278434276581,0.08166865259408951
6,0,0.00013187529111746699,0.042098961770534515,0.03878191113471985,0.044231172651052475
7,1,0.7748079895973206,0.6020498275756836,0.9923491477966309,0.9668444991111755
12,0,0.057388950139284134,0.06604646891355515,0.14767029881477356,0.043437883257865906
13,0,0.04354197531938553,0.1729050725698471,0.044336944818496704,0.050208330154418945
14,0,0.0764228105545044,0.17162612080574036,0.06137194484472275,0.04907146841287613
16,0,0.3184047341346741,0.10362713038921356,0.9070852398872375,0.21583646535873413
17,0,0.09077227115631104,0.027330182492733,0.07549893110990524,0.05380848050117493
18,0,0.4691504240036011,0.07139669358730316,0.06359054148197174,0.05092059448361397
20,0,0.07716779410839081,0.08394356071949005,0.06117946654558182,0.05878068506717682
25,1,0.29553303122520447,0.43254661560058594,0.47511211037635803,0.9671872854232788
30,0,0.00537171121686697,0.03787416219711304,0.06097215414047241,0.058610644191503525
32,0,0.22192873060703278,0.08362054079771042,0.07013524323701859,0.05634607747197151
33,0,0.03731993958353996,0.09250679612159729,0.12694264948368073,0.06264082342386246
34,0,0.08108851313591003,0.06673728674650192,0.07781205326318741,0.05158451199531555
36,0,0.025295065715909004,0.09887127578258514,0.05117416009306908,0.048405248671770096
38,0,0.056949201971292496,0.0384322814643383,0.09527801722288132,0.05280475690960884
39,0,0.17984549701213837,0.06229127198457718,0.09427227079868317,0.07519698888063431
43,0,0.6045220494270325,0.6684900522232056,0.0457935631275177,0.03473702818155289
44,0,0.06059832498431206,0.1314334124326706,0.04992612078785896,0.05591979995369911
46,0,0.16434885561466217,0.08812582492828369,0.9152861833572388,0.05044716224074364
47,0,0.12915195524692535,0.046624306589365005,0.06194863095879555,0.045575134456157684
50,0,0.18985489010810852,0.057239335030317307,0.14494170248508453,0.2829907536506653
