id,label,sif,rnn,attention,hybrid,ensemble_majority,ensemble_average
0,0,0.0224128626286983,0.0410695634782314,0.0776731148362159,0.3165412247180938,0,0
1,0,0.4909022152423858,0.0479542762041091,0.0658635422587394,0.1246473714709281,0,0
2,0,0.0115071907639503,0.0487162619829177,0.0369198471307754,0.032120119780302,0,0
3,1,0.01443029101938,0.0683835223317146,0.0699944123625755,0.069670133292675,0,0
4,0,0.1166724786162376,0.5069448351860046,0.0565515346825122,0.3120558261871338,0,0
5,0,0.0380218550562858,0.0566681735217571,0.0597258098423481,0.0420943722128868,0,0
6,0,0.0050763799808919,0.0487125366926193,0.0536184348165988,0.0526077337563037,0,0
7,0,0.2153198421001434,0.0431060753762722,0.0867690965533256,0.0506163351237773,0,0
8,0,0.046012170612812,0.0511454828083515,0.0562272481620311,0.0435627326369285,0,0
9,0,0.0504836291074752,0.038979448378086,0.0617863461375236,0.0874052569270134,0,0
10,0,0.0053697698749601,0.0570339523255825,0.0548023506999015,0.0387905016541481,0,0
11,0,0.009393704123795,0.0465959012508392,0.0500304773449897,0.0220224242657423,0,0
12,0,0.0321509875357151,0.279437392950058,0.163061037659645,0.0733792930841445,0,0
13,0,0.0174023788422346,0.0414422638714313,0.0557810105383396,0.0370499044656753,0,0
14,0,0.0139094870537519,0.0511705465614795,0.0666442215442657,0.1324696242809295,0,0
15,0,0.0418516099452972,0.0481278263032436,0.0523116216063499,0.0555399134755134,0,0
16,0,0.0359181575477123,0.0639830604195594,0.051329381763935,0.0878040045499801,0,0
17,0,0.0781938210129737,0.0556274056434631,0.0485656671226024,0.0531446188688278,0,0
18,0,0.2262451648712158,0.3304515779018402,0.139536052942276,0.144996777176857,0,0
19,0,0.0238771811127662,0.0576652102172374,0.0521955601871013,0.058787103742361,0,0
20,0,0.2023583948612213,0.0496132262051105,0.0387978442013263,0.0437473841011524,0,0
21,0,0.0091994376853108,0.0538890548050403,0.0459704510867595,0.0420101657509803,0,0
22,0,0.0641313418745994,0.0403042063117027,0.0470151752233505,0.0283645708113908,0,0
23,0,0.0496673248708248,0.1131721213459968,0.0570921674370765,0.0762648358941078,0,0
24,0,0.0401783771812915,0.0479886345565319,0.0518366955220699,0.0310809798538684,0,0
25,0,0.0260835234075784,0.0480499975383281,0.0410121940076351,0.0683321803808212,0,0
26,1,0.9060852527618408,0.9046586155891418,0.9607136845588684,0.4597912132740021,1,1
27,0,0.0218605436384677,0.0529202930629253,0.0502317398786544,0.0242632385343313,0,0
28,0,0.0419503897428512,0.0403806529939174,0.0599462762475013,0.0709917470812797,0,0
29,0,0.095367781817913,0.0785206407308578,0.1701943278312683,0.2203592807054519,0,0
30,0,0.0692932605743408,0.0421718135476112,0.0501635819673538,0.1140797585248947,0,0
31,0,0.0823903605341911,0.0494970008730888,0.0832909047603607,0.0972387492656707,0,0
32,0,0.0219060387462377,0.0611603781580925,0.0698513910174369,0.028699155896902,0,0
33,0,0.0214318707585334,0.0522268190979957,0.0530133508145809,0.0448775440454483,0,0
34,0,0.4925824105739593,0.0587276667356491,0.9653351306915284,0.969174325466156,1,1
35,0,0.0636387169361114,0.0487156249582767,0.2621731758117676,0.0914970114827156,0,0
36,0,0.0293172784149646,0.0466655753552913,0.081110656261444,0.0577856749296188,0,0
37,0,0.0865648239850997,0.0487303435802459,0.0913610532879829,0.1727045029401779,0,0
38,0,0.0082635832950472,0.0623893812298774,0.0442030578851699,0.0834949761629104,0,0
39,0,0.0090736504644155,0.0439409874379634,0.0428173094987869,0.0435565412044525,0,0
40,0,0.0078248288482427,0.0493580065667629,0.0595535859465599,0.0297810677438974,0,0
41,0,0.0331068187952041,0.0531374476850032,0.0658056214451789,0.0676987543702125,0,0
42,0,0.0692049637436866,0.0472930781543254,0.0850433111190795,0.1785346418619156,0,0
43,0,0.6100152134895325,0.0601864233613014,0.2447315752506256,0.1078580096364021,0,0
44,0,0.0071369684301316,0.0537879839539527,0.0502376817166805,0.0416784472763538,0,0
45,0,0.0168554987758398,0.0563323907554149,0.0513469465076923,0.0729726552963256,0,0
46,1,0.086135059595108,0.3120748400688171,0.5430346131324768,0.9491959810256958,1,0
47,1,0.1296522915363311,0.9870337247848512,0.9050626754760742,0.964118719100952,1,1
48,0,0.0061481106095016,0.0456119216978549,0.0518393665552139,0.0350175350904464,0,0
49,0,0.0770735815167427,0.0472391322255134,0.0710354968905448,0.0674049854278564,0,0
50,0,0.0583215542137622,0.3554753065109253,0.1283949762582779,0.1487886756658554,0,0
51,1,0.5418065786361694,0.9428145885467528,0.9446726441383362,0.971065104007721,1,1
52,0,0.046470645815134,0.0564874187111854,0.4273658692836761,0.1250160336494445,0,0
53,0,0.2298800349235534,0.1366371065378189,0.0740035325288772,0.0685701444745063,0,0
54,1,0.073052242398262,0.0493150949478149,0.0743696093559265,0.0878594368696212,0,0
55,0,0.0116604790091514,0.044026643037796,0.0479888170957565,0.0511720590293407,0,0
56,0,0.1061403155326843,0.1434919089078903,0.119516797363758,0.1031054109334945,0,0
57,1,0.0635960325598716,0.0810929238796234,0.0802745148539543,0.0674050226807594,0,0
58,0,0.0468630567193031,0.0454204604029655,0.0339215770363807,0.1336927413940429,0,0
59,0,0.0042945542372763,0.0564883612096309,0.0466621927917003,0.0817517265677452,0,0
60,0,0.0578569620847702,0.0488671772181987,0.2040242999792099,0.0681894198060035,0,0
61,0,0.0384073108434677,0.0464641191065311,0.0506163574755191,0.0569186881184577,0,0
62,0,0.0038445047102868,0.0408285446465015,0.0546202659606933,0.0466324985027313,0,0
63,0,0.0192298628389835,0.0462539605796337,0.1747295558452606,0.1033826991915702,0,0
64,0,0.0343819856643676,0.0472469367086887,0.1410707086324691,0.1003692746162414,0,0
65,0,0.0129600735381245,0.0483083017170429,0.0414331965148448,0.0565655454993248,0,0
66,0,0.0211583022028207,0.0355241000652313,0.0445971526205539,0.1906040161848068,0,0
67,0,0.0467339493334293,0.0448611043393611,0.0652400478720665,0.0591952428221702,0,0
68,0,0.0355027094483375,0.045294165611267,0.0522563606500625,0.0616203434765338,0,0
69,0,0.2090727537870407,0.0528452098369598,0.02595248632133,0.2888911068439483,0,0
70,0,0.0098082330077886,0.0433019623160362,0.039389930665493,0.0607560388743877,0,0
71,0,0.0417005941271781,0.0391284748911857,0.0529913231730461,0.0639840215444564,0,0
72,0,0.0589084811508655,0.3873625993728637,0.1369237005710601,0.2298588752746582,0,0
73,0,0.1214329898357391,0.0580026023089885,0.0414455644786357,0.0548494346439838,0,0
74,0,0.0249438248574733,0.073924034833908,0.0675125867128372,0.0430749244987964,0,0
75,0,0.0043292897753417,0.0524087063968181,0.050734594464302,0.0708097890019416,0,0
76,0,0.1240704804658889,0.0477371290326118,0.037331223487854,0.0777518972754478,0,0
77,0,0.0278169717639684,0.0917511358857154,0.0940561145544052,0.0604704394936561,0,0
78,0,0.0147716710343956,0.0485906153917312,0.0501360818743705,0.0562622584402561,0,0
79,0,0.0638839825987815,0.0531687624752521,0.0550486855208873,0.0820357948541641,0,0
80,0,0.0554909519851207,0.0448955781757831,0.051185518503189,0.1196998208761215,0,0
81,1,0.99900621175766,0.0946154743432998,0.9833720326423644,0.4057306945323944,1,1
82,0,0.0361681804060936,0.1981157660484314,0.2478997558355331,0.1496616601943969,0,0
83,0,0.0846524611115455,0.0447564832866191,0.0487707108259201,0.0513747781515121,0,0
84,0,0.0293541736900806,0.0509460121393203,0.0458502620458602,0.0638622939586639,0,0
85,0,0.0128012867644429,0.0486227385699749,0.0582269132137298,0.0717452764511108,0,0
86,0,0.0254173446446657,0.0544500164687633,0.0434399843215942,0.3042462468147278,0,0
87,0,0.0259206276386976,0.0459025576710701,0.0643232092261314,0.0965661704540252,0,0
88,0,0.0239421501755714,0.0606705211102962,0.0414727181196212,0.1147949546575546,0,0
89,0,0.0268471613526344,0.0583695732057094,0.0675121545791626,0.0390238985419273,0,0
90,0,0.0251121688634157,0.053161259740591,0.0720345452427864,0.0373266823589801,0,0
91,0,0.0031607646960765,0.0452844128012657,0.0582207478582859,0.035714216530323,0,0
92,0,0.0073823286220431,0.0626822710037231,0.0499409176409244,0.0874716565012931,0,0
93,0,0.0056885625235736,0.0495992936193943,0.0571045130491256,0.0527526475489139,0,0
94,0,0.0141585953533649,0.0592192001640796,0.0518898926675319,0.0539273954927921,0,0
95,0,0.013028472661972,0.0518576502799987,0.042824137955904,0.0750799924135208,0,0
96,0,0.0274018794298172,0.0411524958908557,0.0285380743443965,0.0816930383443832,0,0
97,0,0.0441673956811428,0.0425382331013679,0.03895278647542,0.0378415249288082,0,0
98,0,0.888577401638031,0.4731568396091461,0.8886829614639282,0.3409819900989532,1,1
99,0,0.0290156602859497,0.0409504137933254,0.0540520884096622,0.0665703639388084,0,0
100,0,0.0235328562557697,0.0508611686527729,0.0584923066198825,0.0789719596505165,0,0
101,0,0.035328734666109,0.0460757985711097,0.0593833476305007,0.1153019368648529,0,0
102,1,0.0988564789295196,0.2098671197891235,0.1439904123544693,0.2812947928905487,0,0
103,0,0.0100193349644541,0.0347776412963867,0.0513247065246105,0.0447961948812007,0,0
104,0,0.0211337301880121,0.04716107994318,0.056972861289978,0.0631263256072998,0,0
105,0,0.06512351334095,0.3490132391452789,0.2779842615127563,0.1005357205867767,0,0
106,0,0.0292850658297538,0.0458766259253025,0.1175385564565658,0.0797406733036041,0,0
107,0,0.0224018301814794,0.0496982634067535,0.072010263800621,0.0673054382205009,0,0
108,0,0.0036332001909613,0.0522464327514171,0.0468757934868335,0.0587368384003639,0,0
109,0,0.0114135965704917,0.0606358423829078,0.0552037060260772,0.0595059841871261,0,0
110,0,0.0074239838868379,0.042511872947216,0.0591114126145839,0.0604220889508724,0,0
111,0,0.0449970811605453,0.0527629256248474,0.0579280294477939,0.0665322989225387,0,0
112,1,0.0067984526976943,0.6293224692344666,0.3870399594306946,0.1160862445831298,0,0
113,0,0.0886189341545105,0.0493839122354984,0.0534361451864242,0.0622860118746757,0,0
114,0,0.0848581120371818,0.0908190906047821,0.0660602450370788,0.1794655472040176,0,0
115,0,0.0356771275401115,0.0498011112213134,0.0563101693987846,0.0766703709959983,0,0
116,0,0.0288085881620645,0.0500188954174518,0.0452827177941799,0.0596508421003818,0,0
117,0,0.0175853017717599,0.129288375377655,0.0543603599071502,0.0732209980487823,0,0
118,0,0.0373323336243629,0.0481142066419124,0.0491977855563163,0.0543340407311916,0,0
119,0,0.1730299293994903,0.0435944944620132,0.1046963036060333,0.0422645770013332,0,0
120,0,0.1058719307184219,0.0443181209266185,0.0583849102258682,0.0807082802057266,0,0
121,0,0.0076126605272293,0.0593243800103664,0.0450680181384086,0.0764904022216796,0,0
122,0,0.1154753044247627,0.046170312911272,0.0676160007715225,0.0909476727247238,0,0
123,0,0.0148327676579356,0.0461677499115467,0.0634837448596954,0.1604624986648559,0,0
124,1,0.217992901802063,0.1633438915014267,0.1236810386180877,0.4478122889995575,0,0
125,0,0.0386952832341194,0.0416850671172142,0.0664774253964424,0.036837987601757,0,0
126,1,0.0301767420023679,0.9799305200576782,0.7015661001205444,0.9228925704956056,1,1
127,1,0.1281864047050476,0.6371411681175232,0.8059892654418945,0.3465649783611297,1,0
128,0,0.0764776766300201,0.0488480255007743,0.0868971645832061,0.1556287407875061,0,0
129,0,0.0674733221530914,0.0529487133026123,0.1134175807237625,0.090576171875,0,0
130,0,0.0087103797122836,0.0571267493069171,0.0348812565207481,0.091521993279457,0,0
131,0,0.1472811847925186,0.0479365475475788,0.0820214599370956,0.1684567779302597,0,0
132,1,0.1016333401203155,0.2673793733119964,0.9865505695343018,0.9191826581954956,1,1
133,0,0.006327889394015,0.046287465840578,0.0505729094147682,0.0613123625516891,0,0
134,0,0.0326709039509296,0.0473529212176799,0.055183969438076,0.0434849560260772,0,0
135,0,0.0651984065771102,0.0562257468700408,0.0672940760850906,0.1182326674461364,0,0
136,0,0.0332064256072044,0.0407394282519817,0.0432825163006782,0.1879999786615371,0,0
137,0,0.0542469024658203,0.0447108037769794,0.0887665376067161,0.0887166857719421,0,0
138,0,0.005105965770781,0.0447166226804256,0.0562865994870662,0.0378210060298442,0,0
139,0,0.028335141018033,0.0488136336207389,0.0456108897924423,0.1376173198223114,0,0
140,0,0.0560794956982135,0.0381065979599952,0.0652858614921569,0.0948109403252601,0,0
141,0,0.0511781126260757,0.1203613132238388,0.0628576353192329,0.1725073009729385,0,0
142,0,0.0099612930789589,0.0527868680655956,0.0603150762617588,0.0581415556371212,0,0
143,0,0.002122763544321,0.0510154291987419,0.0496745593845844,0.0512746199965477,0,0
144,0,0.0215904060751199,0.0414840690791606,0.0658781006932258,0.031012762337923,0,0
145,0,0.0098515897989273,0.0447846725583076,0.0475103706121444,0.0434350669384002,0,0
146,0,0.0957325100898742,0.0444252751767635,0.0579480305314064,0.0551977977156639,0,0
147,0,0.0238222815096378,0.0449893586337566,0.066589742898941,0.032791644334793,0,0
148,0,0.0804273709654808,0.0507927611470222,0.0443979352712631,0.156189352273941,0,0
149,0,0.0618202202022075,0.0424916967749595,0.044259063899517,0.0545461140573024,0,0
150,0,0.0068295700475573,0.0534515641629695,0.072865717113018,0.0957701504230499,0,0
151,1,0.007091274484992,0.0666861683130264,0.0899649411439895,0.9195587038993835,0,0
152,0,0.0717639029026031,0.0512700490653514,0.0458176545798778,0.1724533140659332,0,0
153,1,0.0133107304573059,0.0669748038053512,0.2809717059135437,0.8002630472183228,0,0
154,0,0.0792280286550521,0.0895192846655845,0.3412576913833618,0.9363925457000732,0,0
155,1,0.0639955103397369,0.9316114783287048,0.0745956674218177,0.885858416557312,1,0
156,0,0.0778834372758865,0.0483628213405609,0.0658956915140152,0.0547616109251976,0,0
157,0,0.0222768057137727,0.3029834032058716,0.0670923516154289,0.0562280640006065,0,0
158,0,0.0434637069702148,0.0402482822537422,0.0584482550621032,0.0821785032749176,0,0
