id,label,sif,rnn,attention,hybrid,ensemble_majority,ensemble_average
0,0,0.0411878228187561,0.0465345755219459,0.068228855729103,0.0713743790984153,0,0
1,0,0.0330284535884857,0.0584814585745334,0.0412984937429428,0.0755070522427558,0,0
2,0,0.048432033509016,0.3684834241867065,0.0636584088206291,0.0575053021311759,0,0
3,0,0.0444302335381507,0.0463180765509605,0.069971464574337,0.0694039538502693,0,0
4,0,0.0616248399019241,0.0600614994764328,0.0521791875362396,0.0472609624266624,0,0
5,0,0.0460942462086677,0.055450364947319,0.0607592985033988,0.0549083389341831,0,0
6,0,0.0461070835590362,0.2155232578516006,0.9495164155960084,0.8104724287986755,1,1
7,1,0.0711057633161544,0.9601024389266968,0.8991950154304504,0.9225407838821412,1,1
8,0,0.0635228380560875,0.0475595444440841,0.0556737892329692,0.0906937271356582,0,0
9,1,0.1527938693761825,0.1243930906057357,0.0735431611537933,0.9273990392684937,0,0
10,0,0.1101883873343467,0.911698877811432,0.8873140811920166,0.6294928789138794,1,1
11,0,0.0845557004213333,0.1757800877094268,0.0768936350941658,0.0684388130903244,0,0
12,0,0.0599649474024772,0.0520526319742202,0.7463989853858948,0.1453466564416885,0,0
13,1,0.2291046380996704,0.8562726974487305,0.7628347277641296,0.8451610803604126,1,1
14,0,0.0468999855220317,0.0921669602394104,0.0560893788933754,0.0651283860206604,0,0
15,0,0.6860868334770203,0.1017460078001022,0.9839478731155396,0.93683260679245,1,1
16,0,0.0526543743908405,0.0537614710628986,0.0682589635252952,0.0697883665561676,0,0
17,0,0.5710228085517883,0.0442017503082752,0.0596489943563938,0.0526474565267562,0,0
18,0,0.4917322397232055,0.0484412238001823,0.0569014027714729,0.0578258335590362,0,0
19,0,0.0481525920331478,0.0429784543812274,0.0575686246156692,0.0683321207761764,0,0
20,0,0.0345237702131271,0.0422094538807868,0.0449156649410724,0.0553692243993282,0,0
21,0,0.0644974038004875,0.0463296957314014,0.0476858131587505,0.0505544766783714,0,0
22,1,0.1066730394959449,0.0516285225749015,0.8955623507499695,0.5877156853675842,1,0
23,0,0.0397967919707298,0.0541635192930698,0.078711450099945,0.0511083267629146,0,0
24,0,0.9983365535736084,0.9482429027557372,0.6084160208702087,0.0868326723575592,1,1
25,0,0.0251891817897558,0.0450769253075122,0.062334831804037,0.0652895048260688,0,0
26,0,0.1491651982069015,0.0473169535398483,0.0600753910839557,0.0673800483345985,0,0
27,0,0.9878420829772948,0.0995652079582214,0.1499644666910171,0.1019191890954971,0,0
28,0,0.0503349602222442,0.0428276620805263,0.036400020122528,0.0586504563689231,0,0
29,0,0.0377809070050716,0.0538665242493152,0.0443711765110492,0.0603775903582572,0,0
30,0,0.9988486766815186,0.9559626579284668,0.8352247476577759,0.0733125954866409,1,1
31,0,0.0336053036153316,0.0564619041979312,0.0785672664642334,0.0572720430791378,0,0
32,0,0.2316054403781891,0.0553827956318855,0.05292359739542,0.0696256309747695,0,0
33,0,0.0183270350098609,0.1412179768085479,0.0634097754955291,0.0572333186864852,0,0
34,0,0.021896231919527,0.0431109964847564,0.048718586564064,0.0812400951981544,0,0
35,0,0.0880087465047836,0.0533097609877586,0.0481579452753067,0.0533747337758541,0,0
36,0,0.3775388598442077,0.9161688685417176,0.6078143119812012,0.0615038052201271,1,0
37,0,0.0748459100723266,0.0593724884092807,0.0509568229317665,0.0939832851290702,0,0
38,0,0.0374833270907402,0.0458755679428577,0.0631598085165023,0.0374911502003669,0,0
39,0,0.0672002732753753,0.0515945479273796,0.0477495454251766,0.0605988316237926,0,0
40,0,0.0545495487749576,0.0580153688788414,0.0521922633051872,0.0775551497936248,0,0
41,0,0.0492983534932136,0.1873968541622162,0.0614276602864265,0.1352836042642593,0,0
42,1,0.0599974207580089,0.0689032971858978,0.9690523147583008,0.9251037836074828,1,1
43,0,0.0312198475003242,0.0753398835659027,0.0730493664741516,0.0669434666633606,0,0
44,0,0.0325104743242263,0.0589083842933177,0.0641873702406883,0.0683691576123237,0,0
45,0,0.0626713708043098,0.0403775162994861,0.1015295907855033,0.0598467849195003,0,0
46,0,0.0414305664598941,0.0429259203374385,0.066824123263359,0.0881982594728469,0,0
47,0,0.051304668188095,0.054349523037672,0.0573368594050407,0.07470703125,0,0
48,0,0.0229077357798814,0.0520508959889411,0.0575922764837741,0.1724164485931396,0,0
49,0,0.0560564510524272,0.0540719367563724,0.0574116818606853,0.0840314254164695,0,0
