id,label,sif,rnn,attention,hybrid,ensemble_majority,ensemble_average
0,0,0.0260462611913681,0.0547758191823959,0.0369244962930679,0.0397061109542846,0,0
1,0,0.0182345006614923,0.11694997549057,0.0469165928661823,0.0555126667022705,0,0
2,0,0.062182992696762,0.0477504096925258,0.0668567642569542,0.0507527403533458,0,0
3,0,0.0333047807216644,0.0518622994422912,0.0434113070368766,0.0598974451422691,0,0
4,0,0.0385142862796783,0.049713872373104,0.0469935126602649,0.0455353297293186,0,0
5,0,0.0459625050425529,0.0485744997859001,0.033293530344963,0.0476274229586124,0,0
6,0,0.0710362717509269,0.0566330030560493,0.0480344109237194,0.048374805599451,0,0
7,0,0.0397210605442523,0.0442923456430435,0.0472804941236972,0.0553696602582931,0,0
8,0,0.0358764678239822,0.0573629327118396,0.0451432205736637,0.0575897507369518,0,0
9,0,0.0955273732542991,0.0450754091143608,0.0524506829679012,0.0502012446522712,0,0
10,0,0.0153385018929839,0.0470504313707351,0.0434712953865528,0.0498474277555942,0,0
11,0,0.1074997186660766,0.0475588403642177,0.0675677210092544,0.0591027066111564,0,0
12,0,0.0041584391146898,0.0451914332807064,0.0466638170182704,0.044630978256464,0,0
13,0,0.0303634870797395,0.0500207431614398,0.0446187555789947,0.046484850347042,0,0
14,0,0.0475846230983734,0.0465797185897827,0.0394761338829994,0.0667215883731842,0,0
15,0,0.0570052675902843,0.0519548095762729,0.0426284186542034,0.054777555167675,0,0
16,0,0.0249595772475004,0.0564945451915264,0.0445504039525985,0.0491515696048736,0,0
17,0,0.0309131257236003,0.0532475672662258,0.0426913872361183,0.0585564635694026,0,0
18,0,0.0478500165045261,0.0557900294661521,0.0711135789752006,0.0562796182930469,0,0
19,0,0.0306323692202568,0.0503755286335945,0.0451654493808746,0.0523133166134357,0,0
20,0,0.0228853691369295,0.0431178137660026,0.0502064749598503,0.0570526085793972,0,0
21,0,0.0173716433346271,0.0413388051092624,0.0573150031268596,0.054438903927803,0,0
22,0,0.9971551895141602,0.0502418614923954,0.0539461821317672,0.057688158005476,0,0
23,1,0.9998021721839904,0.9944431185722352,0.8154060244560242,0.9585281610488892,1,1
24,0,0.1239515021443367,0.0534281842410564,0.0485352911055088,0.0470155589282512,0,0
25,1,0.7732424736022949,0.9120274782180786,0.9687650203704834,0.9640020728111268,1,1
26,0,0.0380192883312702,0.0541846267879009,0.0521709509193897,0.0515105277299881,0,0
27,0,0.331822007894516,0.097681425511837,0.0688975155353546,0.0558251291513443,0,0
28,1,0.155288428068161,0.2872604727745056,0.593565821647644,0.8612316250801086,1,0
29,0,0.0500253140926361,0.0484841130673885,0.1014921739697456,0.0557699054479599,0,0
30,0,0.0515720546245574,0.0522372052073478,0.0499085783958435,0.0391217954456806,0,0
31,0,0.0201126486063003,0.0507796704769134,0.0479839779436588,0.0530678667128086,0,0
32,0,0.0228762105107307,0.0477796345949173,0.0456482023000717,0.0494041107594966,0,0
33,0,0.0265145320445299,0.0568270683288574,0.0573555193841457,0.0543816834688186,0,0
34,1,0.6263739466667175,0.9356714487075806,0.9236107468605042,0.9265742301940918,1,1
35,0,0.2431485652923584,0.0530275329947471,0.061663169413805,0.0436513125896453,0,0
36,0,0.0146479979157447,0.0536764673888683,0.0583131164312362,0.0578575655817985,0,0
37,0,0.0307465065270662,0.0528557300567626,0.0413952097296714,0.0523999370634555,0,0
38,0,0.0053747985512018,0.0470904186367988,0.0501963756978511,0.0509066134691238,0,0
39,0,0.7127235531806946,0.0458551608026027,0.0502043440937995,0.0335253179073333,0,0
40,0,0.0588158033788204,0.0541015975177288,0.0416929498314857,0.067863717675209,0,0
41,1,0.0621043480932712,0.059257473796606,0.0456386916339397,0.0639936476945877,0,0
42,0,0.961689293384552,0.0475918278098106,0.0427991934120655,0.0527322404086589,0,0
43,0,0.0460130721330642,0.0469450466334819,0.049818817526102,0.0439801551401615,0,0
44,0,0.8238192796707153,0.0510115958750247,0.0483881719410419,0.0554496757686138,0,0
45,0,0.0469618514180183,0.0516151562333107,0.0306559838354587,0.0524611510336399,0,0
46,1,0.988605797290802,0.9433369636535645,0.9468558430671692,0.9639347791671752,1,1
47,0,0.1617592275142669,0.050928171724081,0.0460953116416931,0.4145441651344299,0,0
48,0,0.0240226164460182,0.0439190454781055,0.0524214170873165,0.0506311804056167,0,0
49,0,0.7948319315910339,0.0451534017920494,0.3331961333751678,0.0407528728246688,0,0
50,0,0.2175944149494171,0.0456250384449958,0.0536187812685966,0.0484553985297679,0,0
51,0,0.0041044102981686,0.0551821775734424,0.0533931404352188,0.0678057894110679,0,0
52,0,0.0215775780379772,0.0471795685589313,0.0426900647580623,0.0456823445856571,0,0
53,0,0.1259781271219253,0.0486925169825553,0.0350386574864387,0.0513384491205215,0,0
54,0,0.8807975053787231,0.0580592043697834,0.0786244049668312,0.0492966249585151,0,0
55,0,0.0184895582497119,0.0651109665632247,0.0490675270557403,0.0479166992008686,0,0
56,0,0.0383087061345577,0.0450776666402816,0.0544870905578136,0.0529790706932544,0,0
57,0,0.0307254679501056,0.0466530956327915,0.0362029038369655,0.0523946769535541,0,0
58,0,0.0236904006451368,0.0545903742313385,0.0503376014530658,0.050102598965168,0,0
59,0,0.01445391215384,0.0546260103583335,0.0496690049767494,0.0541856847703456,0,0
60,0,0.0987083837389946,0.0521077141165733,0.0341511815786361,0.0533740222454071,0,0
61,0,0.1782897114753723,0.2223188728094101,0.4740179181098938,0.9049230813980104,0,0
62,0,0.0432145446538925,0.0467841066420078,0.0425384975969791,0.0464186891913414,0,0
63,0,0.1097721233963966,0.0648523941636085,0.0686259791254997,0.0585493706166744,0,0
64,0,0.0223836675286293,0.0971830561757087,0.9996390342712402,0.5484257936477661,1,0
65,0,0.0552951619029045,0.0835987776517868,0.1007042750716209,0.1335258930921554,0,0
66,1,0.6586018204689026,0.4690782129764557,0.2877262830734253,0.8879405856132507,1,1
67,1,0.1908610761165619,0.8715390563011169,0.7905135154724121,0.8369336128234863,1,1
68,0,0.0335141457617282,0.0474561303853988,0.0452124699950218,0.052810925990343,0,0
69,1,0.5015291571617126,0.1451793313026428,0.0385473854839801,0.4967251718044281,0,0
70,0,0.0283540356904268,0.0430674590170383,0.0527838505804538,0.0483314469456672,0,0
71,0,0.1048623770475387,0.0483111813664436,0.0462305769324302,0.0475736744701862,0,0
72,0,0.0222277529537677,0.0584330670535564,0.0512125827372074,0.0496754720807075,0,0
73,0,0.03019230812788,0.05631685256958,0.0472085960209369,0.0646409690380096,0,0
74,0,0.0127215590327978,0.0555766858160495,0.053060907870531,0.0555024780333042,0,0
75,0,0.1085818409919738,0.0381997376680374,0.0445153675973415,0.0505231842398643,0,0
76,0,0.1408617347478866,0.1619894951581955,0.0729379877448082,0.0483607798814773,0,0
77,0,0.0148225370794534,0.0536028295755386,0.0479645319283008,0.0470323748886585,0,0
78,0,0.2228194624185562,0.0795829966664314,0.8485191464424133,0.0723112002015113,0,0
79,0,0.1918984204530716,0.0548968836665153,0.0425445325672626,0.0563362464308738,0,0
80,0,0.0285229794681072,0.0575322918593883,0.0693595558404922,0.0551946647465229,0,0
81,0,0.0348223708570003,0.0525722727179527,0.0480517521500587,0.0606561750173568,0,0
82,0,0.026724137365818,0.0561203323304653,0.0573480278253555,0.0539725683629512,0,0
